ITEST_id,SY ASSISTments Usage,AveKnow,AveCarelessness,AveCorrect.x,NumActions,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming,timeTaken,correct,original,hint,hintCount,hintTotal,scaffold,bottomHint,attemptCount,problemType,frIsHelpRequest,frPast5HelpRequest,frPast8HelpRequest,stlHintUsed,past8BottomOut,totalFrPercentPastWrong,totalFrPastWrongCount,frPast5WrongCount,frPast8WrongCount,totalFrTimeOnSkill,timeSinceSkill,frWorkingInSchool,totalFrAttempted,totalFrSkillOpportunities,responseIsFillIn,responseIsChosen,endsWithScaffolding,endsWithAutoScaffolding,frTimeTakenOnScaffolding,frTotalSkillOpportunitiesScaffolding,totalFrSkillOpportunitiesByScaffolding,frIsHelpRequestScaffolding,timeGreater5Secprev2wrong,sumRight,helpAccessUnder2Sec,timeGreater10SecAndNextActionRight,consecutiveErrorsInRow,sumTime3SDWhen3RowRight,sumTimePerSkill,totalTimeByPercentCorrectForskill,timeOver80,manywrong,confidence(BORED),confidence(CONCENTRATING),confidence(CONFUSED),confidence(FRUSTRATED),confidence(OFF TASK),confidence(GAMING),RES_BORED,RES_CONCENTRATING,RES_CONFUSED,RES_FRUSTRATED,RES_OFFTASK,RES_GAMING,Ln-1,Ln,SchoolId,MCAS,isSTEM
4703,2004-2005,0.219954085,0.130968209,0.401129944,354,0.242953869,0.634040908,0.113380229,0.163419647,0.214936558,0.172383604,19,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.234,0.11937599,2,33,1
4722,2004-2005,0.278032641,0.145713761,0.420333839,659,0.232190413,0.662006667,0.102064586,0.124360878,0.173847149,0.145892107,25.99999976,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.358,0.152423154,2,35,0
4760,2004-2005,0.312927609,0.178689434,0.492659054,613,0.245124059,0.669826113,0.110099998,0.113598167,0.177690717,0.070866832,145.9999995,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145.9999995,145.9999995,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.88921916,0.005796569,0.271,0.54175551,2,35,0
4761,2004-2005,0.494686768,0.27695646,0.5546476,979,0.21890451,0.671609551,0.118627541,0.140547864,0.163583187,0.05407556,102,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1,0,0.597864769,0.192131294,0.378151261,0,0.578947368,0.186970488,0.37642746,0.262674671,0.060808049,0,0.440265231,0.005796569,0.031,0.022011226,4,44,0
4786,2004-2005,0.333659103,0.147023758,0.499145299,585,0.248037973,0.64544999,0.083246064,0.127517515,0.198753153,0.045845843,16,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,40,1
4842,2004-2005,0.113153057,0.069650205,0.261682243,535,0.223508974,0.663477285,0.062562716,0.109483998,0.175933728,0.287645866,52.00000024,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.00000024,52.00000024,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.5664406,0,0.009561398,0.778438321,0.005796569,0.141,0.461687462,2,-999,0
4865,2004-2005,0.094950733,0.073354308,0.216,250,0.258375001,0.610370261,0.105555246,0.129076262,0.238336664,0.129580627,17.00000024,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.358,0.152423154,4,10,0
5122,2004-2005,0.199300451,0.124900555,0.333333333,594,0.232160241,0.648244571,0.092467088,0.113888686,0.186930335,0.171818569,5.999999523,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999999523,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.081,0.057396488,4,35,0
5179,2004-2005,0.604731371,0.291025909,0.751101322,454,0.229887827,0.694658563,0.051366676,0.048029723,0.194267142,0.006445483,161,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161,161,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.88921916,0.005796569,0.212,0.482958071,2,51,0
5347,2004-2005,0.129565601,0.07722919,0.311918063,1074,0.197417578,0.691689801,0.097774786,0.118920359,0.110853888,0.31346022,24,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,4,12,0
5407,2004-2005,0.145641943,0.103814452,0.304473304,693,0.226528896,0.6536737,0.149292651,0.167485441,0.150736038,0.153309802,39.99999976,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.185,0.087386956,4,15,0
5419,2004-2005,0.339215071,0.16867064,0.508951407,391,0.259635501,0.643909545,0.137602753,0.095883951,0.226052646,0.019698593,24.99999952,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99999952,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.031,0.022011226,4,44,1
5419,2004-2005,0.339215071,0.16867064,0.508951407,391,0.259635501,0.643909545,0.137602753,0.095883951,0.226052646,0.019698593,24.99999952,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99999952,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.031,0.022011226,4,44,1
5442,2004-2005,0.205409384,0.120874863,0.430025445,393,0.247045819,0.655939817,0.101013735,0.224313542,0.19434465,0.06290376,240.0000002,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.88921916,0.000264198,0.348,0.138588022,2,24,1
5444,2004-2005,0.315670553,0.151058714,0.528,500,0.250015048,0.654669314,0.15779835,0.159968489,0.207774669,0.039258482,14.99999952,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99999952,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,45,0
5663,2004-2005,0.188985413,0.125889281,0.318471338,628,0.231554007,0.63237248,0.056937883,0.15152698,0.15967859,0.149223514,21.99999952,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99999952,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.253,0.088060356,4,27,0
5673,2004-2005,0.076239486,0.055840087,0.253649635,548,0.209927244,0.66916798,0.055507173,0.07097246,0.120364545,0.28573791,65.99999976,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.99999976,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.241,0.05385627,2,10,0
5767,2004-2005,0.175086459,0.103879875,0.326102169,1429,0.221945011,0.650600362,0.107738985,0.138510513,0.134906879,0.189477514,67,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,4,20,1
5767,2004-2005,0.175086459,0.103879875,0.326102169,1429,0.221945011,0.650600362,0.107738985,0.138510513,0.134906879,0.189477514,67,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,4,20,1
5774,2004-2005,0.49093437,0.284189026,0.561247216,449,0.215838112,0.691058668,0.108147146,0.081661162,0.148566737,0.0622683,323.0000002,1,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,323.0000002,323.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.88921916,0.005796569,0.348,0.644361887,4,47,0
5778,2004-2005,0.109596722,0.07667499,0.304511278,1330,0.199202555,0.693966407,0.094924442,0.089401588,0.108703052,0.351852283,15.00000024,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,2,21,0
5781,2004-2005,0.189479692,0.116488587,0.351393189,646,0.225953936,0.65334106,0.152354233,0.157437221,0.151558997,0.200128078,51,0,1,1,1,1,0,0,1,interfaceradioquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.348,0.138588022,2,12,1
5870,2004-2005,0.544828989,0.288309664,0.64305949,353,0.249761363,0.660857621,0.086472163,0.115370369,0.217487248,0.009238593,33.99999976,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,43,0
5894,2004-2005,0.325559874,0.159911852,0.478737997,729,0.225555959,0.669060638,0.101271701,0.096168639,0.182600833,0.106778008,6.999999762,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.999999762,6.999999762,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.5664406,0,0.009561398,0.46825197,0.005796569,0.358,0.658389892,2,45,1
5894,2004-2005,0.325559874,0.159911852,0.478737997,729,0.225555959,0.669060638,0.101271701,0.096168639,0.182600833,0.106778008,6.999999762,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.999999762,6.999999762,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.5664406,0,0.009561398,0.46825197,0.005796569,0.358,0.658389892,2,45,1
5899,2004-2005,0.338585505,0.159660184,0.4,295,0.257648103,0.62657888,0.078884177,0.130441375,0.21448391,0.054128987,254.9999998,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.88921916,0.000264198,0.105,0.052851355,4,32,0
5919,2004-2005,0.080170779,0.043134279,0.230623819,1058,0.207908744,0.660222009,0.050576324,0.089007394,0.151680513,0.488551536,71.00000024,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.00000024,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.074,0.044950644,2,11,0
5950,2004-2005,0.169385474,0.109681478,0.345005149,971,0.239589521,0.6522986,0.129098675,0.15813645,0.158497228,0.120864969,62,0,1,1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,22,0
6048,2004-2005,0.317002632,0.184841451,0.430958663,1137,0.200489411,0.697656495,0.070476595,0.113114373,0.135308943,0.271727607,221.9999998,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,221.9999998,221.9999998,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.88921916,0.005796569,0.271,0.54175551,4,42,0
6057,2004-2005,0.070906045,0.032250103,0.219381688,1682,0.18585275,0.649953062,0.016719359,0.108218028,0.116497131,0.601025694,198.0000005,0,1,1,1,1,0,0,1,interfacetextfieldquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0000005,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.88921916,0.000264198,0.185,0.087386956,2,15,0
6105,2004-2005,0.149018056,0.08217113,0.317295189,769,0.218024042,0.661179865,0.070414307,0.15414406,0.156002568,0.24463765,24.99999952,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99999952,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.358,0.152423154,2,29,0
6110,2004-2005,0.338490905,0.177892895,0.522988506,522,0.238024282,0.656987601,0.116994865,0.254044298,0.179285018,0.069766397,12.99999976,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.99999976,12.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.5664406,0,0.009561398,0.46825197,0.005796569,0.358,0.658389892,2,42,0
6212,2004-2005,0.273338367,0.184136867,0.318181818,374,0.255550243,0.625059501,0.106826313,0.105890729,0.226022347,0.138494911,97,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1,0,0.597864769,0.192131294,0,0,0.838709677,0.008521819,0.37642746,0.262674671,0,0,0.785585472,0.000264198,0.165,0.134752798,4,12,0
6225,2004-2005,0.254842763,0.161514932,0.369418133,739,0.239600469,0.630040968,0.143806096,0.138941938,0.182593389,0.115241257,116,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,1,0,0.680981595,0.192131294,0.378151261,0,0.578947368,0.186970488,0.505312886,0.262674671,0.060808049,0,0.440265231,0.005796569,0.074,0.044950644,4,25,0
6226,2004-2005,0.15211265,0.10580058,0.321100917,763,0.244863865,0.640651171,0.124422874,0.117791114,0.158372779,0.121088666,27.99999976,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.13,0.061190409,4,12,1
6235,2004-2005,0.143697876,0.092819993,0.320490368,1142,0.194020715,0.698121224,0.097712873,0.131550005,0.107540467,0.418369273,19.99999952,0,1,0,0,0,0,0,1,interfacetextfieldquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99999952,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.17,0.055464977,4,23,0
6250,2004-2005,0.34539092,0.196315959,0.482373173,1163,0.206174829,0.693014054,0.104755368,0.114882265,0.123936094,0.135295294,40,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,40,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.5664406,0,0.009561398,0.778438321,0.005796569,0.17,0.42383084,2,42,0
6252,2004-2005,0.350930703,0.192623415,0.482269504,564,0.24308848,0.66151188,0.101480564,0.186380198,0.160764531,0.050228859,205.0000002,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0000002,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.88921916,0.005796569,0.031,0.022011226,2,49,0
6279,2004-2005,0.181590919,0.11780457,0.373697917,768,0.221419424,0.66285966,0.108448053,0.124233654,0.149336998,0.156244904,62.99999976,0,1,1,1,1,0,0,1,interfacetextfieldquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.17,0.055464977,2,36,1
6287,2004-2005,0.095163167,0.062432242,0.284779051,611,0.230470092,0.647289316,0.08429479,0.108700749,0.153023241,0.200908762,280.0000002,0,1,1,1,2,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.88921916,0.000264198,0.185,0.087386956,2,16,0
6295,2004-2005,0.394956758,0.232006067,0.528678304,802,0.233703942,0.661918186,0.132293039,0.16530267,0.176357454,0.051459848,31.00000024,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,2,48,1
6295,2004-2005,0.394956758,0.232006067,0.528678304,802,0.233703942,0.661918186,0.132293039,0.16530267,0.176357454,0.051459848,31.00000024,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,2,48,1
6297,2004-2005,0.433634442,0.222020099,0.557483731,461,0.252030715,0.623566377,0.0975599,0.093079209,0.212672329,0.031254413,157.9999998,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.88921916,0.005796569,0.234,0.11937599,4,49,0
6308,2004-2005,0.239452806,0.137419945,0.393234672,473,0.227686727,0.671340302,0.137455869,0.11757237,0.16394116,0.142014743,117.0000002,1,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117.0000002,117.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.578947368,0.186970488,0.505312886,0.356129567,0,0.009561398,0.440265231,0.005796569,0.348,0.644361887,2,11,1
6315,2004-2005,0.424076709,0.197886578,0.598736177,633,0.232264625,0.680925399,0.067546651,0.087992482,0.174195718,0.02918157,152.9999998,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.88921916,0.000264198,0.031,0.022011226,2,42,0
6325,2004-2005,0.596081143,0.305891669,0.706365503,487,0.23926171,0.673956908,0.080331976,0.057489269,0.221063339,0.01795648,17.99999976,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.99999976,17.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.5664406,0,0.009561398,0.46825197,0.005796569,0.358,0.658389892,4,52,0
6375,2004-2005,0.291136233,0.154969155,0.445100354,847,0.208662711,0.685428861,0.075245528,0.132203249,0.140993938,0.152824487,6.999999762,0,1,1,1,2,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.999999762,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,2,40,0
6410,2004-2005,0.125170523,0.083345681,0.354700855,702,0.255829418,0.641760897,0.096824709,0.134544759,0.196984777,0.083513231,8,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.348,0.138588022,2,21,0
6517,2004-2005,0.213251508,0.126240366,0.353946298,1229,0.204720339,0.673558458,0.103546989,0.179857694,0.129723837,0.300129075,19,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.13,0.061190409,2,40,0
6578,2004-2005,0.518623747,0.283734841,0.637010676,562,0.234318648,0.672259691,0.093953852,0.117072711,0.179375345,0.022204429,216.0000002,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0000002,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.88921916,0.005796569,0.031,0.022011226,2,49,0
6626,2004-2005,0.22491247,0.097765739,0.436893204,412,0.314882004,0.623871979,0.118126974,0.111200124,0.259887512,0.007956632,25.99999976,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.99999976,25.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.5664406,0,0.009561398,0.46825197,0.005796569,0.273,0.549362455,2,-999,0
6627,2004-2005,0.154431052,0.102334817,0.298850575,1131,0.229441008,0.653301095,0.084778397,0.13138248,0.164675624,0.178042273,51.99999952,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.99999952,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.253,0.088060356,4,29,0
6694,2004-2005,0.159010278,0.087898418,0.337971014,1725,0.208280915,0.6840068,0.101806806,0.096288303,0.121647983,0.226349881,49.00000024,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.00000024,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.271,0.077899242,4,23,0
6695,2004-2005,0.198944787,0.119187807,0.343065693,1507,0.228505603,0.655473412,0.095220186,0.186947594,0.146401718,0.189840653,40,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,28,0
6756,2004-2005,0.157952023,0.109184004,0.322139303,804,0.219474085,0.647532797,0.082271225,0.114841079,0.139893163,0.202645401,33.99999976,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.99999976,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.253,0.088060356,4,20,0
6764,2004-2005,0.141897946,0.078410256,0.315,200,0.258364367,0.606759768,0.070216192,0.101565973,0.263688337,0.167450472,73.99999976,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.253,0.088060356,4,17,0
